lat, lon
-4.5,-37.5
-4.5,-37.25
-4.5,-37.0
-4.5,-36.75
-4.5,-36.5
-4.5,-36.25
-4.5,-36.0
-4.5,-35.75
-4.5,-35.5
-4.5,-35.25
-4.5,-35.0
-4.5,-34.75
-4.5,-34.5
-4.5,-34.25
-4.5,-34.0
-4.5,-33.75
-4.5,-33.5
-4.5,-33.25
-4.5,-33.0
-4.5,-32.75
-4.5,-32.5
-4.5,-32.25
-4.5,-32.0
-4.5,-31.75
-4.5,-31.5
-4.5,-31.25
-4.5,-31.0
-4.5,-30.75
-4.5,-30.5
-4.5,-30.25
-4.5,-30.0
-4.5,-29.75
-4.5,-29.5
-4.5,-29.25
-4.75,-54.0
-4.75,-53.75
-4.75,-53.5
-4.75,-53.25
-4.75,-53.0
-4.75,-52.75
-4.75,-52.5
-4.75,-52.25
-4.75,-52.0
-4.75,-51.75
-4.75,-51.5
-4.75,-51.25
-4.75,-51.0
-4.75,-50.75
-4.75,-50.5
-4.75,-50.25
-4.75,-50.0
-4.75,-49.75
-4.75,-49.5
-4.75,-49.25
-4.75,-49.0
-4.75,-48.75
-4.75,-48.5
-4.75,-48.25
-4.75,-48.0
-4.75,-47.75
-4.75,-47.5
-4.75,-47.25
-4.75,-47.0
-4.75,-46.75
-4.75,-46.5
-4.75,-46.25
-4.75,-46.0
-4.75,-45.75
-4.75,-45.5
-4.75,-45.25
-4.75,-45.0
-4.75,-44.75
-4.75,-44.5
-4.75,-44.25
-4.75,-44.0
-4.75,-43.75
-4.75,-43.5
-4.75,-43.25
-4.75,-43.0
-4.75,-42.75
-4.75,-42.5
-4.75,-42.25
-4.75,-42.0
-4.75,-41.75
-4.75,-41.5
-4.75,-41.25
-4.75,-41.0
-4.75,-40.75
-4.75,-40.5
-4.75,-40.25
-4.75,-40.0
-4.75,-39.75
-4.75,-39.5
-4.75,-39.25
-4.75,-39.0
-4.75,-38.75
-4.75,-38.5
-4.75,-38.25
-4.75,-38.0
-4.75,-37.75
-4.75,-37.5
-4.75,-37.25
-4.75,-37.0
-4.75,-36.75
-4.75,-36.5
-4.75,-36.25
-4.75,-36.0
-4.75,-35.75
-4.75,-35.5
-4.75,-35.25
-4.75,-35.0
-4.75,-34.75
-4.75,-34.5
-4.75,-34.25
-4.75,-34.0
-4.75,-33.75
-4.75,-33.5
-4.75,-33.25
-4.75,-33.0
-4.75,-32.75
-4.75,-32.5
-4.75,-32.25
-4.75,-32.0
-4.75,-31.75
-4.75,-31.5
-4.75,-31.25
-4.75,-31.0
-4.75,-30.75
-4.75,-30.5
-4.75,-30.25
-4.75,-30.0
-4.75,-29.75
-4.75,-29.5
-4.75,-29.25
-5.0,-54.0
-5.0,-53.75
-5.0,-53.5
-5.0,-53.25
-5.0,-53.0
-5.0,-52.75
-5.0,-52.5
-5.0,-52.25
-5.0,-52.0
-5.0,-51.75
-5.0,-51.5
-5.0,-51.25
-5.0,-51.0
-5.0,-50.75
-5.0,-50.5
-5.0,-50.25
-5.0,-50.0
-5.0,-49.75
-5.0,-49.5
-5.0,-49.25
-5.0,-49.0
-5.0,-48.75
-5.0,-48.5
-5.0,-48.25
-5.0,-48.0
-5.0,-47.75
-5.0,-47.5
-5.0,-47.25
-5.0,-47.0
-5.0,-46.75
-5.0,-46.5
-5.0,-46.25
-5.0,-46.0
-5.0,-45.75
-5.0,-45.5
-5.0,-45.25
-5.0,-45.0
-5.0,-44.75
-5.0,-44.5
-5.0,-44.25
-5.0,-44.0
-5.0,-43.75
-5.0,-43.5
-5.0,-43.25
-5.0,-43.0
-5.0,-42.75
-5.0,-42.5
-5.0,-42.25
-5.0,-42.0
-5.0,-41.75
-5.0,-41.5
-5.0,-41.25
-5.0,-41.0
-5.0,-40.75
-5.0,-40.5
-5.0,-40.25
-5.0,-40.0
-5.0,-39.75
-5.0,-39.5
-5.0,-39.25
-5.0,-39.0
-5.0,-38.75
-5.0,-38.5
-5.0,-38.25
-5.0,-38.0
-5.0,-37.75
-5.0,-37.5
-5.0,-37.25
-5.0,-37.0
-5.0,-36.75
-5.0,-36.5
-5.0,-36.25
-5.0,-36.0
-5.0,-35.75
-5.0,-35.5
-5.0,-35.25
-5.0,-35.0
-5.0,-34.75
-5.0,-34.5
-5.0,-34.25
-5.0,-34.0
-5.0,-33.75
-5.0,-33.5
-5.0,-33.25
-5.0,-33.0
-5.0,-32.75
-5.0,-32.5
-5.0,-32.25
-5.0,-32.0
-5.0,-31.75
-5.0,-31.5
-5.0,-31.25
-5.0,-31.0
-5.0,-30.75
-5.0,-30.5
-5.0,-30.25
-5.0,-30.0
-5.0,-29.75
-5.0,-29.5
-5.25,-54.0
-5.25,-53.75
-5.25,-53.5
-5.25,-53.25
-5.25,-53.0
-5.25,-52.75
-5.25,-52.5
-5.25,-52.25
-5.25,-52.0
-5.25,-51.75
-5.25,-51.5
-5.25,-51.25
-5.25,-51.0
-5.25,-50.75
-5.25,-50.5
-5.25,-50.25
-5.25,-50.0
-5.25,-49.75
-5.25,-49.5
-5.25,-49.25
-5.25,-49.0
-5.25,-48.75
-5.25,-48.5
-5.25,-48.25
-5.25,-48.0
-5.25,-47.75
-5.25,-47.5
-5.25,-47.25
-5.25,-47.0
-5.25,-46.75
-5.25,-46.5
-5.25,-46.25
-5.25,-46.0
-5.25,-45.75
-5.25,-45.5
-5.25,-45.25
-5.25,-45.0
-5.25,-44.75
-5.25,-44.5
-5.25,-44.25
-5.25,-44.0
-5.25,-43.75
-5.25,-43.5
-5.25,-43.25
-5.25,-43.0
-5.25,-42.75
-5.25,-42.5
-5.25,-42.25
-5.25,-42.0
-5.25,-41.75
-5.25,-41.5
-5.25,-41.25
-5.25,-41.0
-5.25,-40.75
-5.25,-40.5
-5.25,-40.25
-5.25,-40.0
-5.25,-39.75
-5.25,-39.5
-5.25,-39.25
-5.25,-39.0
-5.25,-38.75
-5.25,-38.5
-5.25,-38.25
-5.25,-38.0
-5.25,-37.75
-5.25,-37.5
-5.25,-37.25
-5.25,-37.0
-5.25,-36.75
-5.25,-36.5
-5.25,-36.25
-5.25,-36.0
-5.25,-35.75
-5.25,-35.5
-5.25,-35.25
-5.25,-35.0
-5.25,-34.75
-5.25,-34.5
-5.25,-34.25
-5.25,-34.0
-5.25,-33.75
-5.25,-33.5
-5.25,-33.25
-5.25,-33.0
-5.25,-32.75
-5.25,-32.5
-5.25,-32.25
-5.25,-32.0
-5.25,-31.75
-5.25,-31.5
-5.25,-31.25
-5.25,-31.0
-5.25,-30.75
-5.25,-30.5
-5.25,-30.25
-5.25,-30.0
-5.25,-29.75
-5.25,-29.5
-5.5,-54.0
-5.5,-53.75
-5.5,-53.5
-5.5,-53.25
-5.5,-53.0
-5.5,-52.75
-5.5,-52.5
-5.5,-52.25
-5.5,-52.0
-5.5,-51.75
-5.5,-51.5
-5.5,-51.25
-5.5,-51.0
-5.5,-50.75
-5.5,-50.5
-5.5,-50.25
-5.5,-50.0
-5.5,-49.75
-5.5,-49.5
-5.5,-49.25
-5.5,-49.0
-5.5,-48.75
-5.5,-48.5
-5.5,-48.25
-5.5,-48.0
-5.5,-47.75
-5.5,-47.5
-5.5,-47.25
-5.5,-47.0
-5.5,-46.75
-5.5,-46.5
-5.5,-46.25
-5.5,-46.0
-5.5,-45.75
-5.5,-45.5
-5.5,-45.25
-5.5,-45.0
-5.5,-44.75
-5.5,-44.5
-5.5,-44.25
-5.5,-44.0
-5.5,-43.75
-5.5,-43.5
-5.5,-43.25
-5.5,-43.0
-5.5,-42.75
-5.5,-42.5
-5.5,-42.25
-5.5,-42.0
-5.5,-41.75
-5.5,-41.5
-5.5,-41.25
-5.5,-41.0
-5.5,-40.75
-5.5,-40.5
-5.5,-40.25
-5.5,-40.0
-5.5,-39.75
-5.5,-39.5
-5.5,-39.25
-5.5,-39.0
-5.5,-38.75
-5.5,-38.5
-5.5,-38.25
-5.5,-38.0
-5.5,-37.75
-5.5,-37.5
-5.5,-37.25
-5.5,-37.0
-5.5,-36.75
-5.5,-36.5
-5.5,-36.25
-5.5,-36.0
-5.5,-35.75
-5.5,-35.5
-5.5,-35.25
-5.5,-35.0
-5.5,-34.75
-5.5,-34.5
-5.5,-34.25
-5.5,-34.0
-5.5,-33.75
-5.5,-33.5
-5.5,-33.25
-5.5,-33.0
-5.5,-32.75
-5.5,-32.5
-5.5,-32.25
-5.5,-32.0
-5.5,-31.75
-5.5,-31.5
-5.5,-31.25
-5.5,-31.0
-5.5,-30.75
-5.5,-30.5
-5.5,-30.25
-5.5,-30.0
-5.5,-29.75
-5.5,-29.5
-5.75,-54.0
-5.75,-53.75
-5.75,-53.5
-5.75,-53.25
-5.75,-53.0
-5.75,-52.75
-5.75,-52.5
-5.75,-52.25
-5.75,-52.0
-5.75,-51.75
-5.75,-51.5
-5.75,-51.25
-5.75,-51.0
-5.75,-50.75
-5.75,-50.5
-5.75,-50.25
-5.75,-50.0
-5.75,-49.75
-5.75,-49.5
-5.75,-49.25
-5.75,-49.0
-5.75,-48.75
-5.75,-48.5
-5.75,-48.25
-5.75,-48.0
-5.75,-47.75
-5.75,-47.5
-5.75,-47.25
-5.75,-47.0
-5.75,-46.75
-5.75,-46.5
-5.75,-46.25
-5.75,-46.0
-5.75,-45.75
-5.75,-45.5
-5.75,-45.25
-5.75,-45.0
-5.75,-44.75
-5.75,-44.5
-5.75,-44.25
-5.75,-44.0
-5.75,-43.75
-5.75,-43.5
-5.75,-43.25
-5.75,-43.0
-5.75,-42.75
-5.75,-42.5
-5.75,-42.25
-5.75,-42.0
-5.75,-41.75
-5.75,-41.5
-5.75,-41.25
-5.75,-41.0
-5.75,-40.75
-5.75,-40.5
-5.75,-40.25
-5.75,-40.0
-5.75,-39.75
-5.75,-39.5
-5.75,-39.25
-5.75,-39.0
-5.75,-38.75
-5.75,-38.5
-5.75,-38.25
-5.75,-38.0
-5.75,-37.75
-5.75,-37.5
-5.75,-37.25
-5.75,-37.0
-5.75,-36.75
-5.75,-36.5
-5.75,-36.25
-5.75,-36.0
-5.75,-35.75
-5.75,-35.5
-5.75,-35.25
-5.75,-35.0
-5.75,-34.75
-5.75,-34.5
-5.75,-34.25
-5.75,-34.0
-5.75,-33.75
-5.75,-33.5
-5.75,-33.25
-5.75,-33.0
-5.75,-32.75
-5.75,-32.5
-5.75,-32.25
-5.75,-32.0
-5.75,-31.75
-5.75,-31.5
-5.75,-31.25
-5.75,-31.0
-5.75,-30.75
-5.75,-30.5
-5.75,-30.25
-5.75,-30.0
-5.75,-29.75
-6.0,-54.0
-6.0,-53.75
-6.0,-53.5
-6.0,-53.25
-6.0,-53.0
-6.0,-52.75
-6.0,-52.5
-6.0,-52.25
-6.0,-52.0
-6.0,-51.75
-6.0,-51.5
-6.0,-51.25
-6.0,-51.0
-6.0,-50.75
-6.0,-50.5
-6.0,-50.25
-6.0,-50.0
-6.0,-49.75
-6.0,-49.5
-6.0,-49.25
-6.0,-49.0
-6.0,-48.75
-6.0,-48.5
-6.0,-48.25
-6.0,-48.0
-6.0,-47.75
-6.0,-47.5
-6.0,-47.25
-6.0,-47.0
-6.0,-46.75
-6.0,-46.5
-6.0,-46.25
-6.0,-46.0
-6.0,-45.75
-6.0,-45.5
-6.0,-45.25
-6.0,-45.0
-6.0,-44.75
-6.0,-44.5
-6.0,-44.25
-6.0,-44.0
-6.0,-43.75
-6.0,-43.5
-6.0,-43.25
-6.0,-43.0
-6.0,-42.75
-6.0,-42.5
-6.0,-42.25
-6.0,-42.0
-6.0,-41.75
-6.0,-41.5
-6.0,-41.25
-6.0,-41.0
-6.0,-40.75
-6.0,-40.5
-6.0,-40.25
-6.0,-40.0
-6.0,-39.75
-6.0,-39.5
-6.0,-39.25
-6.0,-39.0
-6.0,-38.75
-6.0,-38.5
-6.0,-38.25
-6.0,-38.0
-6.0,-37.75
-6.0,-37.5
-6.0,-37.25
-6.0,-37.0
-6.0,-36.75
-6.0,-36.5
-6.0,-36.25
-6.0,-36.0
-6.0,-35.75
-6.0,-35.5
-6.0,-35.25
-6.0,-35.0
-6.0,-34.75
-6.0,-34.5
-6.0,-34.25
-6.0,-34.0
-6.0,-33.75
-6.0,-33.5
-6.0,-33.25
-6.0,-33.0
-6.0,-32.75
-6.0,-32.5
-6.0,-32.25
-6.0,-32.0
-6.0,-31.75
-6.0,-31.5
-6.0,-31.25
-6.0,-31.0
-6.0,-30.75
-6.0,-30.5
-6.0,-30.25
-6.0,-30.0
-6.25,-54.0
-6.25,-53.75
-6.25,-53.5
-6.25,-53.25
-6.25,-53.0
-6.25,-52.75
-6.25,-52.5
-6.25,-52.25
-6.25,-52.0
-6.25,-51.75
-6.25,-51.5
-6.25,-51.25
-6.25,-51.0
-6.25,-50.75
-6.25,-50.5
-6.25,-50.25
-6.25,-50.0
-6.25,-49.75
-6.25,-49.5
-6.25,-49.25
-6.25,-49.0
-6.25,-48.75
-6.25,-48.5
-6.25,-48.25
-6.25,-48.0
-6.25,-47.75
-6.25,-47.5
-6.25,-47.25
-6.25,-47.0
-6.25,-46.75
-6.25,-46.5
-6.25,-46.25
-6.25,-46.0
-6.25,-45.75
-6.25,-45.5
-6.25,-45.25
-6.25,-45.0
-6.25,-44.75
-6.25,-44.5
-6.25,-44.25
-6.25,-44.0
-6.25,-43.75
-6.25,-43.5
-6.25,-43.25
-6.25,-43.0
-6.25,-42.75
-6.25,-42.5
-6.25,-42.25
-6.25,-42.0
-6.25,-41.75
-6.25,-41.5
-6.25,-41.25
-6.25,-41.0
-6.25,-40.75
-6.25,-40.5
-6.25,-40.25
-6.25,-40.0
-6.25,-39.75
-6.25,-39.5
-6.25,-39.25
-6.25,-39.0
-6.25,-38.75
-6.25,-38.5
-6.25,-38.25
-6.25,-38.0
-6.25,-37.75
-6.25,-37.5
-6.25,-37.25
-6.25,-37.0
-6.25,-36.75
-6.25,-36.5
-6.25,-36.25
-6.25,-36.0
-6.25,-35.75
-6.25,-35.5
-6.25,-35.25
-6.25,-35.0
-6.25,-34.75
-6.25,-34.5
-6.25,-34.25
-6.25,-34.0
-6.25,-33.75
-6.25,-33.5
-6.25,-33.25
-6.25,-33.0
-6.25,-32.75
-6.25,-32.5
-6.25,-32.25
-6.25,-32.0
-6.25,-31.75
-6.25,-31.5
-6.25,-31.25
-6.25,-31.0
-6.25,-30.75
-6.25,-30.5
-6.25,-30.25
-6.5,-54.0
-6.5,-53.75
-6.5,-53.5
-6.5,-53.25
-6.5,-53.0
-6.5,-52.75
-6.5,-52.5
-6.5,-52.25
-6.5,-52.0
-6.5,-51.75
-6.5,-51.5
-6.5,-51.25
-6.5,-51.0
-6.5,-50.75
-6.5,-50.5
-6.5,-50.25
-6.5,-50.0
-6.5,-49.75
-6.5,-49.5
-6.5,-49.25
-6.5,-49.0
-6.5,-48.75
-6.5,-48.5
-6.5,-48.25
-6.5,-48.0
-6.5,-47.75
-6.5,-47.5
-6.5,-47.25
-6.5,-47.0
-6.5,-46.75
-6.5,-46.5
-6.5,-46.25
-6.5,-46.0
-6.5,-45.75
-6.5,-45.5
-6.5,-45.25
-6.5,-45.0
-6.5,-44.75
-6.5,-44.5
-6.5,-44.25
-6.5,-44.0
-6.5,-43.75
-6.5,-43.5
-6.5,-43.25
-6.5,-43.0
-6.5,-42.75
-6.5,-42.5
-6.5,-42.25
-6.5,-42.0
-6.5,-41.75
-6.5,-41.5
-6.5,-41.25
-6.5,-41.0
-6.5,-40.75
-6.5,-40.5
-6.5,-40.25
-6.5,-40.0
-6.5,-39.75
-6.5,-39.5
-6.5,-39.25
-6.5,-39.0
-6.5,-38.75
-6.5,-38.5
-6.5,-38.25
-6.5,-38.0
-6.5,-37.75
-6.5,-37.5
-6.5,-37.25
-6.5,-37.0
-6.5,-36.75
-6.5,-36.5
-6.5,-36.25
-6.5,-36.0
-6.5,-35.75
-6.5,-35.5
-6.5,-35.25
-6.5,-35.0
-6.5,-34.75
-6.5,-34.5
-6.5,-34.25
-6.5,-34.0
-6.5,-33.75
-6.5,-33.5
-6.5,-33.25
-6.5,-33.0
-6.5,-32.75
-6.5,-32.5
-6.5,-32.25
-6.5,-32.0
-6.5,-31.75
-6.5,-31.5
-6.5,-31.25
-6.5,-31.0
-6.5,-30.75
-6.5,-30.5
-6.75,-54.0
-6.75,-53.75
-6.75,-53.5
-6.75,-53.25
-6.75,-53.0
-6.75,-52.75
-6.75,-52.5
-6.75,-52.25
-6.75,-52.0
-6.75,-51.75
-6.75,-51.5
-6.75,-51.25
-6.75,-51.0
-6.75,-50.75
-6.75,-50.5
-6.75,-50.25
-6.75,-50.0
-6.75,-49.75
-6.75,-49.5
-6.75,-49.25
-6.75,-49.0
-6.75,-48.75
-6.75,-48.5
-6.75,-48.25
-6.75,-48.0
-6.75,-47.75
-6.75,-47.5
-6.75,-47.25
-6.75,-47.0
-6.75,-46.75
-6.75,-46.5
-6.75,-46.25
-6.75,-46.0
-6.75,-45.75
-6.75,-45.5
-6.75,-45.25
-6.75,-45.0
-6.75,-44.75
-6.75,-44.5
-6.75,-44.25
-6.75,-44.0
-6.75,-43.75
-6.75,-43.5
-6.75,-43.25
-6.75,-43.0
-6.75,-42.75
-6.75,-42.5
-6.75,-42.25
-6.75,-42.0
-6.75,-41.75
-6.75,-41.5
-6.75,-41.25
-6.75,-41.0
-6.75,-40.75
-6.75,-40.5
-6.75,-40.25
-6.75,-40.0
-6.75,-39.75
-6.75,-39.5
-6.75,-39.25
-6.75,-39.0
-6.75,-38.75
-6.75,-38.5
-6.75,-38.25
-6.75,-38.0
-6.75,-37.75
-6.75,-37.5
-6.75,-37.25
-6.75,-37.0
-6.75,-36.75
-6.75,-36.5
-6.75,-36.25
-6.75,-36.0
-6.75,-35.75
-6.75,-35.5
-6.75,-35.25
-6.75,-35.0
-6.75,-34.75
-6.75,-34.5
-6.75,-34.25
-6.75,-34.0
-6.75,-33.75
-6.75,-33.5
-6.75,-33.25
-6.75,-33.0
-6.75,-32.75
-6.75,-32.5
-6.75,-32.25
-6.75,-32.0
-6.75,-31.75
-6.75,-31.5
-6.75,-31.25
-6.75,-31.0
-7.0,-54.0
-7.0,-53.75
-7.0,-53.5
-7.0,-53.25
-7.0,-53.0
-7.0,-52.75
-7.0,-52.5
-7.0,-52.25
-7.0,-52.0
-7.0,-51.75
-7.0,-51.5
-7.0,-51.25
-7.0,-51.0
-7.0,-50.75
-7.0,-50.5
-7.0,-50.25
-7.0,-50.0
-7.0,-49.75
-7.0,-49.5
-7.0,-49.25
-7.0,-49.0
-7.0,-48.75
-7.0,-48.5
-7.0,-48.25
-7.0,-48.0
-7.0,-47.75
-7.0,-47.5
-7.0,-47.25
-7.0,-47.0
-7.0,-46.75
-7.0,-46.5
-7.0,-46.25
-7.0,-46.0
-7.0,-45.75
-7.0,-45.5
-7.0,-45.25
-7.0,-45.0
-7.0,-44.75
-7.0,-44.5
-7.0,-44.25
-7.0,-44.0
-7.0,-43.75
-7.0,-43.5
-7.0,-43.25
-7.0,-43.0
-7.0,-42.75
-7.0,-42.5
-7.0,-42.25
-7.0,-42.0
-7.0,-41.75
-7.0,-41.5
-7.0,-41.25
-7.0,-41.0
-7.0,-40.75
-7.0,-40.5
-7.0,-40.25
-7.0,-40.0
-7.0,-39.75
-7.0,-39.5
-7.0,-39.25
-7.0,-39.0
-7.0,-38.75
-7.0,-38.5
-7.0,-38.25
-7.0,-38.0
-7.0,-37.75
-7.0,-37.5
-7.0,-37.25
-7.0,-37.0
-7.0,-36.75
-7.0,-36.5
-7.0,-36.25
-7.0,-36.0
-7.0,-35.75
-7.0,-35.5
-7.0,-35.25
-7.0,-35.0
-7.0,-34.75
-7.0,-34.5
-7.0,-34.25
-7.0,-34.0
-7.0,-33.75
-7.0,-33.5
-7.0,-33.25
-7.0,-33.0
-7.0,-32.75
-7.0,-32.5
-7.0,-32.25
-7.0,-32.0
-7.0,-31.75
-7.0,-31.5
-7.25,-54.0
-7.25,-53.75
-7.25,-53.5
-7.25,-53.25
-7.25,-53.0
-7.25,-52.75
-7.25,-52.5
-7.25,-52.25
-7.25,-52.0
-7.25,-51.75
-7.25,-51.5
-7.25,-51.25
-7.25,-51.0
-7.25,-50.75
-7.25,-50.5
-7.25,-50.25
-7.25,-50.0
-7.25,-49.75
-7.25,-49.5
-7.25,-49.25
-7.25,-49.0
-7.25,-48.75
-7.25,-48.5
-7.25,-48.25
-7.25,-48.0
-7.25,-47.75
-7.25,-47.5
-7.25,-47.25
-7.25,-47.0
-7.25,-46.75
-7.25,-46.5
-7.25,-46.25
-7.25,-46.0
-7.25,-45.75
-7.25,-45.5
-7.25,-45.25
-7.25,-45.0
-7.25,-44.75
-7.25,-44.5
-7.25,-44.25
-7.25,-44.0
-7.25,-43.75
-7.25,-43.5
-7.25,-43.25
-7.25,-43.0
-7.25,-42.75
-7.25,-42.5
-7.25,-42.25
-7.25,-42.0
-7.25,-41.75
-7.25,-41.5
-7.25,-41.25
-7.25,-41.0
-7.25,-40.75
-7.25,-40.5
-7.25,-40.25
-7.25,-40.0
-7.25,-39.75
-7.25,-39.5
-7.25,-39.25
-7.25,-39.0
-7.25,-38.75
-7.25,-38.5
-7.25,-38.25
-7.25,-38.0
-7.25,-37.75
-7.25,-37.5
-7.25,-37.25
-7.25,-37.0
-7.25,-36.75
-7.25,-36.5
-7.25,-36.25
-7.25,-36.0
-7.25,-35.75
-7.25,-35.5
-7.25,-35.25
-7.25,-35.0
-7.25,-34.75
-7.25,-34.5
-7.25,-34.25
-7.25,-34.0
-7.25,-33.75
-7.25,-33.5
-7.25,-33.25
-7.25,-33.0
-7.25,-32.75
-7.25,-32.5
-7.25,-32.25
-7.25,-32.0
-7.25,-31.75
-7.25,-31.5
-7.5,-54.0
-7.5,-53.75
-7.5,-53.5
-7.5,-53.25
-7.5,-53.0
-7.5,-52.75
-7.5,-52.5
-7.5,-52.25
-7.5,-52.0
-7.5,-51.75
-7.5,-51.5
-7.5,-51.25
-7.5,-51.0
-7.5,-50.75
-7.5,-50.5
-7.5,-50.25
-7.5,-50.0
-7.5,-49.75
-7.5,-49.5
-7.5,-49.25
-7.5,-49.0
-7.5,-48.75
-7.5,-48.5
-7.5,-48.25
-7.5,-48.0
-7.5,-47.75
-7.5,-47.5
-7.5,-47.25
-7.5,-47.0
-7.5,-46.75
-7.5,-46.5
-7.5,-46.25
-7.5,-46.0
-7.5,-45.75
-7.5,-45.5
-7.5,-45.25
-7.5,-45.0
-7.5,-44.75
-7.5,-44.5
-7.5,-44.25
-7.5,-44.0
-7.5,-43.75
-7.5,-43.5
-7.5,-43.25
-7.5,-43.0
-7.5,-42.75
-7.5,-42.5
-7.5,-42.25
-7.5,-42.0
-7.5,-41.75
-7.5,-41.5
-7.5,-41.25
-7.5,-41.0
-7.5,-40.75
-7.5,-40.5
-7.5,-40.25
-7.5,-40.0
-7.5,-39.75
-7.5,-39.5
-7.5,-39.25
-7.5,-39.0
-7.5,-38.75
-7.5,-38.5
-7.5,-38.25
-7.5,-38.0
-7.5,-37.75
-7.5,-37.5
-7.5,-37.25
-7.5,-37.0
-7.5,-36.75
-7.5,-36.5
-7.5,-36.25
-7.5,-36.0
-7.5,-35.75
-7.5,-35.5
-7.5,-35.25
-7.5,-35.0
-7.5,-34.75
-7.5,-34.5
-7.5,-34.25
-7.5,-34.0
-7.5,-33.75
-7.5,-33.5
-7.5,-33.25
-7.5,-33.0
-7.5,-32.75
-7.5,-32.5
-7.5,-32.25
-7.5,-32.0
-7.5,-31.75
-7.5,-31.5
-7.75,-54.0
-7.75,-53.75
-7.75,-53.5
-7.75,-53.25
-7.75,-53.0
-7.75,-52.75
-7.75,-52.5
-7.75,-52.25
-7.75,-52.0
-7.75,-51.75
-7.75,-51.5
-7.75,-51.25
-7.75,-51.0
-7.75,-50.75
-7.75,-50.5
-7.75,-50.25
-7.75,-50.0
-7.75,-49.75
-7.75,-49.5
-7.75,-49.25
-7.75,-49.0
-7.75,-48.75
-7.75,-48.5
-7.75,-48.25
-7.75,-48.0
-7.75,-47.75
-7.75,-47.5
-7.75,-47.25
-7.75,-47.0
-7.75,-46.75
-7.75,-46.5
-7.75,-46.25
-7.75,-46.0
-7.75,-45.75
-7.75,-45.5
-7.75,-45.25
-7.75,-45.0
-7.75,-44.75
-7.75,-44.5
-7.75,-44.25
-7.75,-44.0
-7.75,-43.75
-7.75,-43.5
-7.75,-43.25
-7.75,-43.0
-7.75,-42.75
-7.75,-42.5
-7.75,-42.25
-7.75,-42.0
-7.75,-41.75
-7.75,-41.5
-7.75,-41.25
-7.75,-41.0
-7.75,-40.75
-7.75,-40.5
-7.75,-40.25
-7.75,-40.0
-7.75,-39.75
-7.75,-39.5
-7.75,-39.25
-7.75,-39.0
-7.75,-38.75
-7.75,-38.5
-7.75,-38.25
-7.75,-38.0
-7.75,-37.75
-7.75,-37.5
-7.75,-37.25
-7.75,-37.0
-7.75,-36.75
-7.75,-36.5
-7.75,-36.25
-7.75,-36.0
-7.75,-35.75
-7.75,-35.5
-7.75,-35.25
-7.75,-35.0
-7.75,-34.75
-7.75,-34.5
-7.75,-34.25
-7.75,-34.0
-7.75,-33.75
-7.75,-33.5
-7.75,-33.25
-7.75,-33.0
-7.75,-32.75
-7.75,-32.5
-7.75,-32.25
-7.75,-32.0
-7.75,-31.75
-7.75,-31.5
-8.0,-54.0
-8.0,-53.75
-8.0,-53.5
-8.0,-53.25
-8.0,-53.0
-8.0,-52.75
-8.0,-52.5
-8.0,-52.25
-8.0,-52.0
-8.0,-51.75
-8.0,-51.5
-8.0,-51.25
-8.0,-51.0
-8.0,-50.75
-8.0,-50.5
-8.0,-50.25
-8.0,-50.0
-8.0,-49.75
-8.0,-49.5
-8.0,-49.25
-8.0,-49.0
-8.0,-48.75
-8.0,-48.5
-8.0,-48.25
-8.0,-48.0
-8.0,-47.75
-8.0,-47.5
-8.0,-47.25
-8.0,-47.0
-8.0,-46.75
-8.0,-46.5
-8.0,-46.25
-8.0,-46.0
-8.0,-45.75
-8.0,-45.5
-8.0,-45.25
-8.0,-45.0
-8.0,-44.75
-8.0,-44.5
-8.0,-44.25
-8.0,-44.0
-8.0,-43.75
-8.0,-43.5
-8.0,-43.25
-8.0,-43.0
-8.0,-42.75
-8.0,-42.5
-8.0,-42.25
-8.0,-42.0
-8.0,-41.75
-8.0,-41.5
-8.0,-41.25
-8.0,-41.0
-8.0,-40.75
-8.0,-40.5
-8.0,-40.25
-8.0,-40.0
-8.0,-39.75
-8.0,-39.5
-8.0,-39.25
-8.0,-39.0
-8.0,-38.75
-8.0,-38.5
-8.0,-38.25
-8.0,-38.0
-8.0,-37.75
-8.0,-37.5
-8.0,-37.25
-8.0,-37.0
-8.0,-36.75
-8.0,-36.5
-8.0,-36.25
-8.0,-36.0
-8.0,-35.75
-8.0,-35.5
-8.0,-35.25
-8.0,-35.0
-8.0,-34.75
-8.0,-34.5
-8.0,-34.25
-8.0,-34.0
-8.0,-33.75
-8.0,-33.5
-8.0,-33.25
-8.0,-33.0
-8.0,-32.75
-8.0,-32.5
-8.0,-32.25
-8.0,-32.0
-8.0,-31.75
-8.0,-31.5
-8.25,-54.0
-8.25,-53.75
-8.25,-53.5
-8.25,-53.25
-8.25,-53.0
-8.25,-52.75
-8.25,-52.5
-8.25,-52.25
-8.25,-52.0
-8.25,-51.75
-8.25,-51.5
-8.25,-51.25
-8.25,-51.0
-8.25,-50.75
-8.25,-50.5
-8.25,-50.25
-8.25,-50.0
-8.25,-49.75
-8.25,-49.5
-8.25,-49.25
-8.25,-49.0
-8.25,-48.75
-8.25,-48.5
-8.25,-48.25
-8.25,-48.0
-8.25,-47.75
-8.25,-47.5
-8.25,-47.25
-8.25,-47.0
-8.25,-46.75
-8.25,-46.5
-8.25,-46.25
-8.25,-46.0
-8.25,-45.75
